dataset	data_key	location_key	location_type	location_label	country_code	country	province	administrative	location_lat	location_long	region	subregion	date	day_index_0	day_index_1	day_index_10	day_index_100	day_index_1k	day_index_10k	day_index_peak	day_index_peak_confirmed	day_index_peak_deaths	absolute_confirmed	absolute_deaths	absolute_recovered	absolute_infected	absolute_pop100k_confirmed	absolute_pop100k_deaths	absolute_pop100k_recovered	absolute_pop100k_infected	relative_confirmed	relative_deaths	relative_recovered	relative_infected	delta_confirmed	delta_deaths	delta_recovered	delta_infected	delta_pct_confirmed	delta_pct_deaths	delta_pct_recovered	delta_pct_infected	delta_pop100k_confirmed	delta_pop100k_deaths	delta_pop100k_recovered	delta_pop100k_infected	peak_pct_confirmed	peak_pct_deaths	peak_pct_recovered	peak_pct_infected	factbook_area	factbook_population	factbook_death_rate	factbook_median_age
jhu/series	c5b9d9417e87	966112ee84a9	total-country	North Macedonia	MK	North Macedonia			41.83333333	22	Europe	Southern Europe	2020-02-26	36	1					-37	-37	-38	1			1	0.047			0.047				100	1			1					0.047			0.047	2.283			2.439	25713	2125971	9.6	39
jhu/series	035434c99417	966112ee84a9	total-country	North Macedonia	MK	North Macedonia			41.83333333	22	Europe	Southern Europe	2020-03-06	45	10					-28	-28	-29	3			3	0.141			0.141				100	2			2	200			200	0.094			0.094	4.566			4.878	25713	2125971	9.6	39
jhu/series	242bbd052d99	966112ee84a9	total-country	North Macedonia	MK	North Macedonia			41.83333333	22	Europe	Southern Europe	2020-03-10	49	14					-24	-24	-25	7			7	0.329			0.329				100	4			4	133.333			133.333	0.188			0.188	9.132			9.756	25713	2125971	9.6	39
jhu/series	413b7083c3c5	966112ee84a9	total-country	North Macedonia	MK	North Macedonia			41.83333333	22	Europe	Southern Europe	2020-03-13	52	17	1				-21	-21	-22	14		1	13	0.659		0.047	0.611			7.143	92.857	7		1	6	100			85.714	0.329		0.047	0.282	15.982		21.739	14.634	25713	2125971	9.6	39
jhu/series	7a7b9d90dfc7	966112ee84a9	total-country	North Macedonia	MK	North Macedonia			41.83333333	22	Europe	Southern Europe	2020-03-16	55	20	4				-18	-18	-19	18		1	17	0.847		0.047	0.8			5.556	94.444	4			4	28.571			30.769	0.188			0.188	9.132			9.756	25713	2125971	9.6	39
jhu/series	d029aef95215	966112ee84a9	total-country	North Macedonia	MK	North Macedonia			41.83333333	22	Europe	Southern Europe	2020-03-17	56	21	5				-17	-17	-18	26		1	25	1.223		0.047	1.176			3.846	96.154	8			8	44.444			47.059	0.376			0.376	18.265			19.512	25713	2125971	9.6	39
jhu/series	cdd8cf936442	966112ee84a9	total-country	North Macedonia	MK	North Macedonia			41.83333333	22	Europe	Southern Europe	2020-03-18	57	22	6				-16	-16	-17	35		1	34	1.646		0.047	1.599			2.857	97.143	9			9	34.615			36	0.423			0.423	20.548			21.951	25713	2125971	9.6	39
jhu/series	704d81c841ea	966112ee84a9	total-country	North Macedonia	MK	North Macedonia			41.83333333	22	Europe	Southern Europe	2020-03-19	58	23	7				-15	-15	-16	48		1	47	2.258		0.047	2.211			2.083	97.917	13			13	37.143			38.235	0.611			0.611	29.68			31.707	25713	2125971	9.6	39
jhu/series	5336da95bf40	966112ee84a9	total-country	North Macedonia	MK	North Macedonia			41.83333333	22	Europe	Southern Europe	2020-03-20	59	24	8				-14	-14	-15	67		1	66	3.152		0.047	3.104			1.493	98.507	19			19	39.583			40.426	0.894			0.894	43.379			46.341	25713	2125971	9.6	39
jhu/series	fc4cf293000a	966112ee84a9	total-country	North Macedonia	MK	North Macedonia			41.83333333	22	Europe	Southern Europe	2020-03-21	60	25	9				-13	-13	-14	85		1	84	3.998		0.047	3.951			1.176	98.824	18			18	26.866			27.273	0.847			0.847	41.096			43.902	25713	2125971	9.6	39
jhu/series	0ebc9f50bf75	966112ee84a9	total-country	North Macedonia	MK	North Macedonia			41.83333333	22	Europe	Southern Europe	2020-03-22	61	26	10	1			-12	-12	-13	115	1	1	113	5.409	0.047	0.047	5.315		0.87	0.87	98.261	30	1		29	35.294			34.524	1.411	0.047		1.364	68.493	33.333		70.732	25713	2125971	9.6	39
jhu/series	516106c2d8bf	966112ee84a9	total-country	North Macedonia	MK	North Macedonia			41.83333333	22	Europe	Southern Europe	2020-03-23	62	27	11	2			-11	-11	-12	136	2	1	133	6.397	0.094	0.047	6.256		1.471	0.735	97.794	21	1		20	18.261	100		17.699	0.988	0.047		0.941	47.945	33.333		48.78	25713	2125971	9.6	39
jhu/series	dff9c336feab	966112ee84a9	total-country	North Macedonia	MK	North Macedonia			41.83333333	22	Europe	Southern Europe	2020-03-24	63	28	12	3			-10	-10	-11	148	2	1	145	6.962	0.094	0.047	6.82		1.351	0.676	97.973	12			12	8.824			9.023	0.564			0.564	27.397			29.268	25713	2125971	9.6	39
jhu/series	1318087c8ad1	966112ee84a9	total-country	North Macedonia	MK	North Macedonia			41.83333333	22	Europe	Southern Europe	2020-03-25	64	29	13	4			-9	-9	-10	177	3	1	173	8.326	0.141	0.047	8.137		1.695	0.565	97.74	29	1		28	19.595	50		19.31	1.364	0.047		1.317	66.21	33.333		68.293	25713	2125971	9.6	39
jhu/series	4d967333aa4a	966112ee84a9	total-country	North Macedonia	MK	North Macedonia			41.83333333	22	Europe	Southern Europe	2020-03-26	65	30	14	5			-8	-8	-9	201	3	3	195	9.455	0.141	0.141	9.172		1.493	1.493	97.015	24		2	22	13.559		200	12.717	1.129		0.094	1.035	54.795		43.478	53.659	25713	2125971	9.6	39
jhu/series	9d95c14ec04f	966112ee84a9	total-country	North Macedonia	MK	North Macedonia			41.83333333	22	Europe	Southern Europe	2020-03-27	66	31	15	6			-7	-7	-8	219	3	3	213	10.301	0.141	0.141	10.019		1.37	1.37	97.26	18			18	8.955			9.231	0.847			0.847	41.096			43.902	25713	2125971	9.6	39
jhu/series	32e7e744663a	966112ee84a9	total-country	North Macedonia	MK	North Macedonia			41.83333333	22	Europe	Southern Europe	2020-03-28	67	32	16	7			-6	-6	-7	241	4	3	234	11.336	0.188	0.141	11.007		1.66	1.245	97.095	22	1		21	10.046	33.333		9.859	1.035	0.047		0.988	50.228	33.333		51.22	25713	2125971	9.6	39
jhu/series	7806e3066999	966112ee84a9	total-country	North Macedonia	MK	North Macedonia			41.83333333	22	Europe	Southern Europe	2020-03-29	68	33	17	8			-5	-5	-6	259	6	3	250	12.183	0.282	0.141	11.759		2.317	1.158	96.525	18	2		16	7.469	50		6.838	0.847	0.094		0.753	41.096	66.667		39.024	25713	2125971	9.6	39
jhu/series	ff1fd849dae4	966112ee84a9	total-country	North Macedonia	MK	North Macedonia			41.83333333	22	Europe	Southern Europe	2020-03-30	69	34	18	9			-4	-4	-5	285	7	12	266	13.406	0.329	0.564	12.512		2.456	4.211	93.333	26	1	9	16	10.039	16.667	300	6.4	1.223	0.047	0.423	0.753	59.361	33.333	195.652	39.024	25713	2125971	9.6	39
jhu/series	6218d7b92dce	966112ee84a9	total-country	North Macedonia	MK	North Macedonia			41.83333333	22	Europe	Southern Europe	2020-03-31	70	35	19	10			-3	-3	-4	329	9	12	308	15.475	0.423	0.564	14.487		2.736	3.647	93.617	44	2		42	15.439	28.571		15.789	2.07	0.094		1.976	100.457	66.667		102.439	25713	2125971	9.6	39
jhu/series	e374850838d6	966112ee84a9	total-country	North Macedonia	MK	North Macedonia			41.83333333	22	Europe	Southern Europe	2020-04-01	71	36	20	11			-2	-2	-3	354	11	17	326	16.651	0.517	0.8	15.334		3.107	4.802	92.09	25	2	5	18	7.599	22.222	41.667	5.844	1.176	0.094	0.235	0.847	57.078	66.667	108.696	43.902	25713	2125971	9.6	39
jhu/series	faeccbbddb61	966112ee84a9	total-country	North Macedonia	MK	North Macedonia			41.83333333	22	Europe	Southern Europe	2020-04-02	72	37	21	12			-1	-1	-2	384	11	17	356	18.062	0.517	0.8	16.745		2.865	4.427	92.708	30			30	8.475			9.202	1.411			1.411	68.493			73.171	25713	2125971	9.6	39
jhu/series	1e80c659e61c	966112ee84a9	total-country	North Macedonia	MK	North Macedonia			41.83333333	22	Europe	Southern Europe	2020-04-03	73	38	22	13			-0	0	-1	430	12	20	398	20.226	0.564	0.941	18.721		2.791	4.651	92.558	46	1	3	42	11.979	9.091	17.647	11.798	2.164	0.047	0.141	1.976	105.023	33.333	65.217	102.439	25713	2125971	9.6	39
jhu/series	d842bfa5fdaf	966112ee84a9	total-country	North Macedonia	MK	North Macedonia			41.83333333	22	Europe	Southern Europe	2020-04-04	74	39	23	14			0	1	0	483	17	20	446	22.719	0.8	0.941	20.979		3.52	4.141	92.34	53	5		48	12.326	41.667		12.06	2.493	0.235		2.258	121.005	166.667		117.073	25713	2125971	9.6	39
jhu/series	99f86a90371f	966112ee84a9	total-country	North Macedonia	MK	North Macedonia			41.83333333	22	Europe	Southern Europe	2020-04-05	75	40	24	15			1	2	1	555	18	23	514	26.106	0.847	1.082	24.177		3.243	4.144	92.613	72	1	3	68	14.907	5.882	15	15.247	3.387	0.047	0.141	3.199	164.384	33.333	65.217	165.854	25713	2125971	9.6	39
jhu/series	d650e52ea7cd	966112ee84a9	total-country	North Macedonia	MK	North Macedonia			41.83333333	22	Europe	Southern Europe	2020-04-06	76	41	25	16			2	3	2	570	23	30	517	26.811	1.082	1.411	24.318		4.035	5.263	90.702	15	5	7	3	2.703	27.778	30.435	0.584	0.706	0.235	0.329	0.141	34.247	166.667	152.174	7.317	25713	2125971	9.6	39
