location_key	location_type	location_label	country_code	country	province	administrative	location_lat	location_long	date	day_index_1	day_index_10	day_index_100	day_index_1k	day_index_10k	absolute_confirmed	absolute_deaths	absolute_recovered	absolute_infected	absolute_pop100k_confirmed	absolute_pop100k_deaths	absolute_pop100k_recovered	absolute_pop100k_infected	relative_confirmed	relative_deaths	relative_recovered	relative_infected	delta_confirmed	delta_deaths	delta_recovered	delta_infected	deltapct_confirmed	deltapct_deaths	deltapct_recovered	deltapct_infected	factbook_area	factbook_population	factbook_death_rate	factbook_median_age	location_key_original	country_original	province_original	administrative_original
30c70f587ec9fb914135b68ac78a7f4a	unknown	Channel Islands							2020-03-10	1					1	0	0	1						0	0	100													30c70f587ec9fb914135b68ac78a7f4a	Channel Islands		
b91e9e719fa21aa62db94596e90b58b6	unknown	Cruise Ship / Diamond+Grand Princess							2020-02-07	1	1				61	0	0	61						0	0	100													8f89a51d2047dc800f02ba4e467d23ca	Cruise Ship	Diamond+Grand Princess	
b91e9e719fa21aa62db94596e90b58b6	unknown	Cruise Ship / Diamond+Grand Princess							2020-02-09	3	3				64	0	0	64						0	0	100	3			3	4.918032786885246			4.918032786885246					717774785824d63232193e1296749fee	Cruise Ship	Diamond+Grand Princess	
b91e9e719fa21aa62db94596e90b58b6	unknown	Cruise Ship / Diamond+Grand Princess							2020-02-10	4	4	1			135	0	0	135						0	0	100	71			71	110.9375			110.9375					717774785824d63232193e1296749fee	Cruise Ship	Diamond+Grand Princess	
b91e9e719fa21aa62db94596e90b58b6	unknown	Cruise Ship / Diamond+Grand Princess							2020-02-12	6	6	3			175	0	0	175						0	0	100	40			40	29.62962962962963			29.62962962962963					717774785824d63232193e1296749fee	Cruise Ship	Diamond+Grand Princess	
b91e9e719fa21aa62db94596e90b58b6	unknown	Cruise Ship / Diamond+Grand Princess							2020-02-14	8	8	5			218	0	0	218						0	0	100	43			43	24.571428571428573			24.571428571428573					717774785824d63232193e1296749fee	Cruise Ship	Diamond+Grand Princess	
b91e9e719fa21aa62db94596e90b58b6	unknown	Cruise Ship / Diamond+Grand Princess							2020-02-15	9	9	6			285	0	0	285						0	0	100	67			67	30.73394495412844			30.73394495412844					717774785824d63232193e1296749fee	Cruise Ship	Diamond+Grand Princess	
b91e9e719fa21aa62db94596e90b58b6	unknown	Cruise Ship / Diamond+Grand Princess							2020-02-16	10	10	7			355	0	0	355						0	0	100	70			70	24.56140350877193			24.56140350877193					717774785824d63232193e1296749fee	Cruise Ship	Diamond+Grand Princess	
b91e9e719fa21aa62db94596e90b58b6	unknown	Cruise Ship / Diamond+Grand Princess							2020-02-17	11	11	8			454	0	0	454						0	0	100	99			99	27.887323943661972			27.887323943661972					717774785824d63232193e1296749fee	Cruise Ship	Diamond+Grand Princess	
b91e9e719fa21aa62db94596e90b58b6	unknown	Cruise Ship / Diamond+Grand Princess							2020-02-18	12	12	9			542	0	0	542						0	0	100	88			88	19.383259911894275			19.383259911894275					717774785824d63232193e1296749fee	Cruise Ship	Diamond+Grand Princess	
b91e9e719fa21aa62db94596e90b58b6	unknown	Cruise Ship / Diamond+Grand Princess							2020-02-19	13	13	10			621	0	1	620						0	0.1610305958132045	99.8389694041868	79		1	78	14.575645756457565			14.391143911439114					717774785824d63232193e1296749fee	Cruise Ship	Diamond+Grand Princess	
b91e9e719fa21aa62db94596e90b58b6	unknown	Cruise Ship / Diamond+Grand Princess							2020-02-20	14	14	11			634	2	1	631						0.31545741324921134	0.15772870662460567	99.52681388012618	13	2		11	2.0933977455716586			1.7741935483870968					717774785824d63232193e1296749fee	Cruise Ship	Diamond+Grand Princess	
b91e9e719fa21aa62db94596e90b58b6	unknown	Cruise Ship / Diamond+Grand Princess							2020-02-21	15	15	12			638	2	1	635						0.3134796238244514	0.1567398119122257	99.52978056426332	4			4	0.6309148264984227			0.6339144215530903					5e42040beaa8ee29ba276a6ed69b642b	Cruise Ship	Diamond+Grand Princess	
b91e9e719fa21aa62db94596e90b58b6	unknown	Cruise Ship / Diamond+Grand Princess							2020-02-22	16	16	13			641	2	1	638						0.31201248049922	0.15600624024961	99.53198127925117	3			3	0.4702194357366771			0.47244094488188976					5e42040beaa8ee29ba276a6ed69b642b	Cruise Ship	Diamond+Grand Princess	
b91e9e719fa21aa62db94596e90b58b6	unknown	Cruise Ship / Diamond+Grand Princess							2020-02-23	17	17	14			698	3	0	695						0.42979942693409745	0	99.5702005730659	57	1	-1	57	8.892355694227769	50	-100	8.934169278996865					5e42040beaa8ee29ba276a6ed69b642b	Cruise Ship	Diamond+Grand Princess	
b91e9e719fa21aa62db94596e90b58b6	unknown	Cruise Ship / Diamond+Grand Princess							2020-02-26	20	20	17			712	4	10	698						0.5617977528089888	1.4044943820224718	98.03370786516854	14	1	10	3	2.005730659025788	33.333333333333336		0.4316546762589928					5e42040beaa8ee29ba276a6ed69b642b	Cruise Ship	Diamond+Grand Princess	
b91e9e719fa21aa62db94596e90b58b6	unknown	Cruise Ship / Diamond+Grand Princess							2020-02-27	21	21	18			713	4	10	699						0.5610098176718092	1.402524544179523	98.03646563814866	1			1	0.1404494382022472			0.14326647564469913					5e42040beaa8ee29ba276a6ed69b642b	Cruise Ship	Diamond+Grand Princess	
b91e9e719fa21aa62db94596e90b58b6	unknown	Cruise Ship / Diamond+Grand Princess							2020-02-28	22	22	19			713	6	10	697						0.8415147265077139	1.402524544179523	97.75596072931276		2		-2		50		-0.2861230329041488					5e42040beaa8ee29ba276a6ed69b642b	Cruise Ship	Diamond+Grand Princess	
b91e9e719fa21aa62db94596e90b58b6	unknown	Cruise Ship / Diamond+Grand Princess							2020-02-29	23	23	20			705	6	10	689						0.851063829787234	1.4184397163120568	97.73049645390071	-8			-8	-1.1220196353436185			-1.1477761836441893					5e42040beaa8ee29ba276a6ed69b642b	Cruise Ship	Diamond+Grand Princess	
b91e9e719fa21aa62db94596e90b58b6	unknown	Cruise Ship / Diamond+Grand Princess							2020-03-03	26	26	23			706	6	10	690						0.84985835694051	1.41643059490085	97.73371104815864	1			1	0.14184397163120568			0.14513788098693758					5e42040beaa8ee29ba276a6ed69b642b	Cruise Ship	Diamond+Grand Princess	
b91e9e719fa21aa62db94596e90b58b6	unknown	Cruise Ship / Diamond+Grand Princess							2020-03-06	29	29	26			696	6	40	650						0.8620689655172413	5.747126436781609	93.39080459770115	-10		30	-40	-1.4164305949008498		300	-5.797101449275362					5e42040beaa8ee29ba276a6ed69b642b	Cruise Ship	Diamond+Grand Princess	
b91e9e719fa21aa62db94596e90b58b6	unknown	Cruise Ship / Diamond+Grand Princess							2020-03-10	33	33	30			763	6	40	717						0.7863695937090431	5.242463958060288	93.97116644823068	67			67	9.626436781609195			10.307692307692308					5e42040beaa8ee29ba276a6ed69b642b	Cruise Ship	Diamond+Grand Princess	
b91e9e719fa21aa62db94596e90b58b6	unknown	Cruise Ship / Diamond+Grand Princess							2020-03-11	34	34	31			763	7	325	431						0.9174311926605505	42.59501965923984	56.4875491480996		1	285	-286		16.666666666666668	712.5	-39.8884239888424					5e42040beaa8ee29ba276a6ed69b642b	Cruise Ship	Diamond+Grand Princess	
b91e9e719fa21aa62db94596e90b58b6	unknown	Cruise Ship / Diamond+Grand Princess							2020-03-13	36	36	33			765	7	325	433						0.9150326797385622	42.48366013071895	56.60130718954248	2			2	0.2621231979030144			0.46403712296983757					5e42040beaa8ee29ba276a6ed69b642b	Cruise Ship	Diamond+Grand Princess	
b91e9e719fa21aa62db94596e90b58b6	unknown	Cruise Ship / Diamond+Grand Princess							2020-03-14	37	37	34			763	7	325	431						0.9174311926605505	42.59501965923984	56.4875491480996	-2			-2	-0.26143790849673204			-0.4618937644341801					5e42040beaa8ee29ba276a6ed69b642b	Cruise Ship	Diamond+Grand Princess	
b91e9e719fa21aa62db94596e90b58b6	unknown	Cruise Ship / Diamond+Grand Princess							2020-03-16	39	39	36			765	7	325	433						0.9150326797385622	42.48366013071895	56.60130718954248	2			2	0.2621231979030144			0.46403712296983757					5e42040beaa8ee29ba276a6ed69b642b	Cruise Ship	Diamond+Grand Princess	
b91e9e719fa21aa62db94596e90b58b6	unknown	Cruise Ship / Diamond+Grand Princess							2020-03-17	40	40	37			772	7	325	440						0.9067357512953367	42.09844559585492	56.994818652849744	7			7	0.9150326797385621			1.6166281755196306					5e42040beaa8ee29ba276a6ed69b642b	Cruise Ship	Diamond+Grand Princess	
b91e9e719fa21aa62db94596e90b58b6	unknown	Cruise Ship / Diamond+Grand Princess							2020-03-18	41	41	38			789	7	325	457						0.8871989860583016	41.191381495564	57.92141951837769	17			17	2.2020725388601035			3.8636363636363638					5e42040beaa8ee29ba276a6ed69b642b	Cruise Ship	Diamond+Grand Princess	
b91e9e719fa21aa62db94596e90b58b6	unknown	Cruise Ship / Diamond+Grand Princess							2020-03-19	42	42	39			790	7	325	458						0.8860759493670887	41.139240506329116	57.974683544303794	1			1	0.1267427122940431			0.2188183807439825					5e42040beaa8ee29ba276a6ed69b642b	Cruise Ship	Diamond+Grand Princess	
b91e9e719fa21aa62db94596e90b58b6	unknown	Cruise Ship / Diamond+Grand Princess							2020-03-20	43	43	40			794	7	325	462						0.8816120906801008	40.931989924433246	58.18639798488665	4			4	0.5063291139240507			0.8733624454148472					5e42040beaa8ee29ba276a6ed69b642b	Cruise Ship	Diamond+Grand Princess	
b91e9e719fa21aa62db94596e90b58b6	unknown	Cruise Ship / Diamond+Grand Princess							2020-03-21	44	44	41			794	8	325	461						1.0075566750629723	40.931989924433246	58.060453400503775		1		-1		14.285714285714286		-0.21645021645021645					5e42040beaa8ee29ba276a6ed69b642b	Cruise Ship	Diamond+Grand Princess	
b91e9e719fa21aa62db94596e90b58b6	unknown	Cruise Ship / Diamond+Grand Princess							2020-03-22	45	45	42			804	10	567	227						1.2437810945273633	70.52238805970148	28.233830845771145	10	2	242	-234	1.2594458438287153	25	74.46153846153847	-50.759219088937094					4e686621d79e9e8c41c1b747baed790e	Cruise Ship	Diamond+Grand Princess	
b91e9e719fa21aa62db94596e90b58b6	unknown	Cruise Ship / Diamond+Grand Princess							2020-03-23	46	46	43			802	10								1.2468827930174564			-2				-0.24875621890547264								4e686621d79e9e8c41c1b747baed790e	Cruise Ship	Diamond+Grand Princess	
b91e9e719fa21aa62db94596e90b58b6	unknown	Cruise Ship / Diamond+Grand Princess							2020-03-24	47	47	44			90	2								2.2222222222222223			-712	-8			-88.7780548628429	-80							4e686621d79e9e8c41c1b747baed790e	Cruise Ship	Diamond+Grand Princess	
b91e9e719fa21aa62db94596e90b58b6	unknown	Cruise Ship / Diamond+Grand Princess							2020-03-25	48	48	45			802	12								1.4962593516209477			712	10			791.1111111111111	500							4e686621d79e9e8c41c1b747baed790e	Cruise Ship	Diamond+Grand Princess	
0800ddcedc46d377c28128030b5e46ca	country	Afghanistan	AF	Afghanistan			33	65	2020-02-24	1					1	0	0	1	0.00272897349798322	0	0	0.00272897349798322		0	0	100									652230	36643815	12.7	19.5	0800ddcedc46d377c28128030b5e46ca	Afghanistan		
0800ddcedc46d377c28128030b5e46ca	country	Afghanistan	AF	Afghanistan			33	65	2020-03-08	14					4	0	0	4	0.01091589399193288	0	0	0.01091589399193288		0	0	100	3			3	300			300	652230	36643815	12.7	19.5	0800ddcedc46d377c28128030b5e46ca	Afghanistan		
0800ddcedc46d377c28128030b5e46ca	country	Afghanistan	AF	Afghanistan			33	65	2020-03-10	16					5	0	0	5	0.0136448674899161	0	0	0.0136448674899161		0	0	100	1			1	25			25	652230	36643815	12.7	19.5	0800ddcedc46d377c28128030b5e46ca	Afghanistan		
0800ddcedc46d377c28128030b5e46ca	country	Afghanistan	AF	Afghanistan			33	65	2020-03-11	17					7	0	0	7	0.019102814485882542	0	0	0.019102814485882542		0	0	100	2			2	40			40	652230	36643815	12.7	19.5	0800ddcedc46d377c28128030b5e46ca	Afghanistan		
0800ddcedc46d377c28128030b5e46ca	country	Afghanistan	AF	Afghanistan			33	65	2020-03-14	20	1				11	0	0	11	0.03001870847781542	0	0	0.03001870847781542		0	0	100	4			4	57.142857142857146			57.142857142857146	652230	36643815	12.7	19.5	0800ddcedc46d377c28128030b5e46ca	Afghanistan		
0800ddcedc46d377c28128030b5e46ca	country	Afghanistan	AF	Afghanistan			33	65	2020-03-15	21	2				16	0	0	16	0.04366357596773152	0	0	0.04366357596773152		0	0	100	5			5	45.45454545454545			45.45454545454545	652230	36643815	12.7	19.5	0800ddcedc46d377c28128030b5e46ca	Afghanistan		
0800ddcedc46d377c28128030b5e46ca	country	Afghanistan	AF	Afghanistan			33	65	2020-03-16	22	3				21	0	1	20	0.05730844345764762	0	0.00272897349798322	0.0545794699596644		0	4.761904761904762	95.23809523809523	5		1	4	31.25			25	652230	36643815	12.7	19.5	0800ddcedc46d377c28128030b5e46ca	Afghanistan		
0800ddcedc46d377c28128030b5e46ca	country	Afghanistan	AF	Afghanistan			33	65	2020-03-17	23	4				22	0	1	21	0.06003741695563084	0	0.00272897349798322	0.05730844345764762		0	4.545454545454546	95.45454545454545	1			1	4.761904761904762			5	652230	36643815	12.7	19.5	0800ddcedc46d377c28128030b5e46ca	Afghanistan		
0800ddcedc46d377c28128030b5e46ca	country	Afghanistan	AF	Afghanistan			33	65	2020-03-20	26	7				24	0	1	23	0.06549536395159729	0	0.00272897349798322	0.06276639045361407		0	4.166666666666666	95.83333333333334	2			2	9.090909090909092			9.523809523809524	652230	36643815	12.7	19.5	0800ddcedc46d377c28128030b5e46ca	Afghanistan		
0800ddcedc46d377c28128030b5e46ca	country	Afghanistan	AF	Afghanistan			33	65	2020-03-22	28	9				40	1	1	38	0.1091589399193288	0.00272897349798322	0.00272897349798322	0.10370099292336236		2.5	2.5	95	16	1		15	66.66666666666667			65.21739130434783	652230	36643815	12.7	19.5	0800ddcedc46d377c28128030b5e46ca	Afghanistan		
0800ddcedc46d377c28128030b5e46ca	country	Afghanistan	AF	Afghanistan			33	65	2020-03-24	30	11				74	1			0.2019440388507583	0.00272897349798322	0.00272897349798322	0.19648609185479185		1.3513513513513513			34				85				652230	36643815	12.7	19.5	0800ddcedc46d377c28128030b5e46ca	Afghanistan		
0800ddcedc46d377c28128030b5e46ca	country	Afghanistan	AF	Afghanistan			33	65	2020-03-25	31	12				84	2			0.2292337738305905	0.00545794699596644	0.00545794699596644	0.2183178798386576		2.380952380952381			10	1			13.513513513513514	100			652230	36643815	12.7	19.5	0800ddcedc46d377c28128030b5e46ca	Afghanistan		
65a9f069d10e0363a3be6f7462ad9826	country	Afghanistan	AF	Afghanistan	total		33	65	2020-02-24	1					1	0	0	1	0.00272897349798322	0	0	0.00272897349798322		0	0	100									652230	36643815	12.7	19.5				
65a9f069d10e0363a3be6f7462ad9826	country	Afghanistan	AF	Afghanistan	total		33	65	2020-03-08	14					4	0	0	4	0.01091589399193288	0	0	0.01091589399193288		0	0	100	3			3	300			300	652230	36643815	12.7	19.5				
65a9f069d10e0363a3be6f7462ad9826	country	Afghanistan	AF	Afghanistan	total		33	65	2020-03-10	16					5	0	0	5	0.0136448674899161	0	0	0.0136448674899161		0	0	100	1			1	25			25	652230	36643815	12.7	19.5				
65a9f069d10e0363a3be6f7462ad9826	country	Afghanistan	AF	Afghanistan	total		33	65	2020-03-11	17					7	0	0	7	0.019102814485882542	0	0	0.019102814485882542		0	0	100	2			2	40			40	652230	36643815	12.7	19.5				
65a9f069d10e0363a3be6f7462ad9826	country	Afghanistan	AF	Afghanistan	total		33	65	2020-03-14	20	1				11	0	0	11	0.03001870847781542	0	0	0.03001870847781542		0	0	100	4			4	57.142857142857146			57.142857142857146	652230	36643815	12.7	19.5				
65a9f069d10e0363a3be6f7462ad9826	country	Afghanistan	AF	Afghanistan	total		33	65	2020-03-15	21	2				16	0	0	16	0.04366357596773152	0	0	0.04366357596773152		0	0	100	5			5	45.45454545454545			45.45454545454545	652230	36643815	12.7	19.5				
65a9f069d10e0363a3be6f7462ad9826	country	Afghanistan	AF	Afghanistan	total		33	65	2020-03-16	22	3				21	0	1	20	0.05730844345764762	0	0.00272897349798322	0.0545794699596644		0	4.761904761904762	95.23809523809523	5		1	4	31.25			25	652230	36643815	12.7	19.5				
65a9f069d10e0363a3be6f7462ad9826	country	Afghanistan	AF	Afghanistan	total		33	65	2020-03-17	23	4				22	0	1	21	0.06003741695563084	0	0.00272897349798322	0.05730844345764762		0	4.545454545454546	95.45454545454545	1			1	4.761904761904762			5	652230	36643815	12.7	19.5				
65a9f069d10e0363a3be6f7462ad9826	country	Afghanistan	AF	Afghanistan	total		33	65	2020-03-20	26	7				24	0	1	23	0.06549536395159729	0	0.00272897349798322	0.06276639045361407		0	4.166666666666666	95.83333333333334	2			2	9.090909090909092			9.523809523809524	652230	36643815	12.7	19.5				
65a9f069d10e0363a3be6f7462ad9826	country	Afghanistan	AF	Afghanistan	total		33	65	2020-03-22	28	9				40	1	1	38	0.1091589399193288	0.00272897349798322	0.00272897349798322	0.10370099292336236		2.5	2.5	95	16	1		15	66.66666666666667			65.21739130434783	652230	36643815	12.7	19.5				
65a9f069d10e0363a3be6f7462ad9826	country	Afghanistan	AF	Afghanistan	total		33	65	2020-03-24	30	11				74	1			0.2019440388507583	0.00272897349798322	0.00272897349798322	0.19648609185479185		1.3513513513513513			34				85				652230	36643815	12.7	19.5				
65a9f069d10e0363a3be6f7462ad9826	country	Afghanistan	AF	Afghanistan	total		33	65	2020-03-25	31	12				84	2			0.2292337738305905	0.00545794699596644	0.00545794699596644	0.2183178798386576		2.380952380952381			10	1			13.513513513513514	100			652230	36643815	12.7	19.5				
3aa3ada6cb00b5173fb0d24f352f10e5	region	Africa		Africa	total				2020-01-27	1					1	0	0	1	7.465519135548846e-05	0	0	7.465519135548846e-05		0	0	100									30312701	1339491577						
3aa3ada6cb00b5173fb0d24f352f10e5	region	Africa		Africa	total				2020-02-25	13					2	0	0	2	0.00014931038271097691	0	0	0.00014931038271097691		0	0	100	1			1	100			100	30312701	1339491577						
3aa3ada6cb00b5173fb0d24f352f10e5	region	Africa		Africa	total				2020-02-28	16					3	0	1	2	0.00022396557406646536	0	7.465519135548846e-05	0.00014931038271097691		0	33.33333333333333	66.66666666666666	1		1		50				30312701	1339491577						
3aa3ada6cb00b5173fb0d24f352f10e5	region	Africa		Africa	total				2020-03-01	18					4	0	1	3	0.00029862076542195383	0	7.465519135548846e-05	0.00022396557406646536		0	25	75	1			1	33.333333333333336			50	30312701	1339491577						
3aa3ada6cb00b5173fb0d24f352f10e5	region	Africa		Africa	total				2020-03-02	19					8	0	1	7	0.0005972415308439077	0	7.465519135548846e-05	0.0005225863394884192		0	12.5	87.5	4			4	100			133.33333333333334	30312701	1339491577						
3aa3ada6cb00b5173fb0d24f352f10e5	region	Africa		Africa	total				2020-03-03	20	1				11	0	1	10	0.0008212071049103729	0	7.465519135548846e-05	0.0007465519135548845		0	9.090909090909092	90.9090909090909	3			3	37.5			42.857142857142854	30312701	1339491577						
3aa3ada6cb00b5173fb0d24f352f10e5	region	Africa		Africa	total				2020-03-04	21	2				21	0	1	20	0.0015677590184652575	0	7.465519135548846e-05	0.001493103827109769		0	4.761904761904762	95.23809523809523	10			10	90.9090909090909			100	30312701	1339491577						
3aa3ada6cb00b5173fb0d24f352f10e5	region	Africa		Africa	total				2020-03-05	22	3				24	0	1	23	0.0017917245925317229	0	7.465519135548846e-05	0.0017170694011762345		0	4.166666666666666	95.83333333333334	3			3	14.285714285714286			15	30312701	1339491577						
3aa3ada6cb00b5173fb0d24f352f10e5	region	Africa		Africa	total				2020-03-06	23	4				43	0	1	42	0.003210173228286004	0	7.465519135548846e-05	0.003135518036930515		0	2.3255813953488373	97.67441860465115	19			19	79.16666666666667			82.6086956521739	30312701	1339491577						
3aa3ada6cb00b5173fb0d24f352f10e5	region	Africa		Africa	total				2020-03-08	25	6				83	1	2	80	0.006196380882505541	7.465519135548846e-05	0.00014931038271097691	0.005972415308439076		1.2048192771084338	2.4096385542168677	96.3855421686747	40	1	1	38	93.02325581395348		100	90.47619047619048	30312701	1339491577						
3aa3ada6cb00b5173fb0d24f352f10e5	region	Africa		Africa	total				2020-03-09	26	7				91	1	13	77	0.0067936224133494484	7.465519135548846e-05	0.0009705174876213498	0.005748449734372611		1.098901098901099	14.285714285714285	84.61538461538461	8		11	-3	9.63855421686747		550	-3.75	30312701	1339491577						
3aa3ada6cb00b5173fb0d24f352f10e5	region	Africa		Africa	total				2020-03-10	27	8	1			104	2	2	100	0.007764139900970799	0.00014931038271097691	0.00014931038271097691	0.007465519135548846		1.9230769230769231	1.9230769230769231	96.15384615384616	13	1	-11	23	14.285714285714286	100	-84.61538461538461	29.87012987012987	30312701	1339491577						
3aa3ada6cb00b5173fb0d24f352f10e5	region	Africa		Africa	total				2020-03-11	28	9	2			119	2	28	89	0.008883967771303127	0.00014931038271097691	0.0020903453579536766	0.006644312030638473		1.680672268907563	23.52941176470588	74.78991596638656	15		26	-11	14.423076923076923		1300	-11	30312701	1339491577						
3aa3ada6cb00b5173fb0d24f352f10e5	region	Africa		Africa	total				2020-03-12	29	10	3			135	3	36	96	0.010078450832990941	0.00022396557406646536	0.002687586888797584	0.0071668983701268915		2.2222222222222223	26.666666666666668	71.11111111111111	16	1	8	7	13.445378151260504	50	28.571428571428573	7.865168539325842	30312701	1339491577						
3aa3ada6cb00b5173fb0d24f352f10e5	region	Africa		Africa	total				2020-03-13	30	11	4			182	6	37	139	0.013587244826698897	0.0004479311481329307	0.002762242080153073	0.010377071598412895		3.296703296703297	20.32967032967033	76.37362637362637	47	3	1	43	34.81481481481482	100	2.7777777777777777	44.791666666666664	30312701	1339491577						
3aa3ada6cb00b5173fb0d24f352f10e5	region	Africa		Africa	total				2020-03-14	31	12	5			260	7	41	212	0.019410349752427	0.0005225863394884192	0.0030608628455750264	0.015826900567363553		2.6923076923076925	15.769230769230768	81.53846153846153	78	1	4	73	42.857142857142854	16.666666666666668	10.81081081081081	52.51798561151079	30312701	1339491577						
3aa3ada6cb00b5173fb0d24f352f10e5	region	Africa		Africa	total				2020-03-15	32	13	6			320	8	35	277	0.023889661233756306	0.0005972415308439077	0.0026129316974420956	0.0206794880054703		2.5	10.9375	86.5625	60	1	-6	65	23.076923076923077	14.285714285714286	-14.634146341463415	30.660377358490567	30312701	1339491577						
3aa3ada6cb00b5173fb0d24f352f10e5	region	Africa		Africa	total				2020-03-16	33	14	7			411	8	42	361	0.030683283647105757	0.0005972415308439077	0.003135518036930515	0.02695052407933133		1.9464720194647203	10.218978102189782	87.8345498783455	91		7	84	28.4375		20	30.32490974729242	30312701	1339491577						
3aa3ada6cb00b5173fb0d24f352f10e5	region	Africa		Africa	total				2020-03-17	34	15	8			494	11	48	435	0.03687966452961129	0.0008212071049103729	0.0035834491850634457	0.032475008239637476		2.2267206477732793	9.7165991902834	88.05668016194332	83	3	6	74	20.194647201946474	37.5	14.285714285714286	20.498614958448755	30312701	1339491577						
3aa3ada6cb00b5173fb0d24f352f10e5	region	Africa		Africa	total				2020-03-18	35	16	9			616	17	49	550	0.04598759787498089	0.0012691382530433037	0.0036581043764189343	0.04106035524551865		2.75974025974026	7.954545454545454	89.28571428571429	122	6	1	115	24.696356275303643	54.54545454545455	2.0833333333333335	26.436781609195403	30312701	1339491577						
3aa3ada6cb00b5173fb0d24f352f10e5	region	Africa		Africa	total				2020-03-19	36	17	10			798	20	69	709	0.05957484270167979	0.001493103827109769	0.0051512082035287034	0.052930530671041316		2.506265664160401	8.646616541353383	88.84711779448622	182	3	20	159	29.545454545454547	17.647058823529413	40.816326530612244	28.90909090909091	30312701	1339491577						
3aa3ada6cb00b5173fb0d24f352f10e5	region	Africa		Africa	total				2020-03-20	37	18	11	1		1003	26	77	900	0.07487915692955492	0.0019410349752426996	0.005748449734372611	0.0671896722199396		2.59222333000997	7.676969092721834	89.7308075772682	205	6	8	191	25.68922305764411	30	11.594202898550725	26.939351198871652	30312701	1339491577						
3aa3ada6cb00b5173fb0d24f352f10e5	region	Africa		Africa	total				2020-03-21	38	19	12	2		1225	36	89	1100	0.09145260941047335	0.002687586888797584	0.006644312030638473	0.0821207104910373		2.9387755102040813	7.26530612244898	89.79591836734694	222	10	12	200	22.133599202392823	38.46153846153846	15.584415584415584	22.22222222222222	30312701	1339491577						
3aa3ada6cb00b5173fb0d24f352f10e5	region	Africa		Africa	total				2020-03-22	39	20	13	3		1437	48	142	1247	0.1072795099778369	0.0035834491850634457	0.01060103717247936	0.0930950236202941		3.3402922755741122	9.88169798190675	86.77800974251913	212	12	53	147	17.306122448979593	33.333333333333336	59.550561797752806	13.363636363636363	30312701	1339491577						
3aa3ada6cb00b5173fb0d24f352f10e5	region	Africa		Africa	total				2020-03-23	40	21	14	4		1818	57			0.135723137884278	0.004255345907262842	0.012094140999589128	0.11937365097742603		3.1353135313531353			381	9			26.51356993736952	18.75			30312701	1339491577						
3aa3ada6cb00b5173fb0d24f352f10e5	region	Africa		Africa	total				2020-03-24	41	22	15	5		2250	64			0.16797418054984903	0.004777932246751261	0.010377071598412895	0.15281917670468487		2.8444444444444446			432	7			23.762376237623762	12.280701754385966			30312701	1339491577						
3aa3ada6cb00b5173fb0d24f352f10e5	region	Africa		Africa	total				2020-03-25	42	23	16	6		2773	73			0.2070188456287695	0.005449828968950657	0.015752245376008063	0.18581677128381074		2.6325279480706816			523	9			23.244444444444444	14.0625			30312701	1339491577						
2b31e10388b458ba77f3828da087134e	country	Albania	AL	Albania			41	20	2020-03-09	1					2	0	0	2	0.06504955637828788	0	0	0.06504955637828788		0	0	100									28748	3074579	7.1	34.3	2b31e10388b458ba77f3828da087134e	Albania		
2b31e10388b458ba77f3828da087134e	country	Albania	AL	Albania			41	20	2020-03-10	2	1				10	0	0	10	0.32524778189143944	0	0	0.32524778189143944		0	0	100	8			8	400			400	28748	3074579	7.1	34.3	2b31e10388b458ba77f3828da087134e	Albania		
2b31e10388b458ba77f3828da087134e	country	Albania	AL	Albania			41	20	2020-03-11	3	2				12	1	0	11	0.39029733826972735	0.03252477818914394	0	0.3577725600805834		8.333333333333332	0	91.66666666666666	2	1		1	20			10	28748	3074579	7.1	34.3	2b31e10388b458ba77f3828da087134e	Albania		
2b31e10388b458ba77f3828da087134e	country	Albania	AL	Albania			41	20	2020-03-12	4	3				23	1	0	22	0.7480698983503107	0.03252477818914394	0	0.7155451201611668		4.3478260869565215	0	95.65217391304348	11			11	91.66666666666667			100	28748	3074579	7.1	34.3	2b31e10388b458ba77f3828da087134e	Albania		
2b31e10388b458ba77f3828da087134e	country	Albania	AL	Albania			41	20	2020-03-13	5	4				33	1	0	32	1.0733176802417501	0.03252477818914394	0	1.040792902052606		3.0303030303030303	0	96.96969696969697	10			10	43.47826086956522			45.45454545454545	28748	3074579	7.1	34.3	2b31e10388b458ba77f3828da087134e	Albania		
2b31e10388b458ba77f3828da087134e	country	Albania	AL	Albania			41	20	2020-03-14	6	5				38	1	0	37	1.23594157118747	0.03252477818914394	0	1.203416792998326		2.631578947368421	0	97.36842105263158	5			5	15.151515151515152			15.625	28748	3074579	7.1	34.3	2b31e10388b458ba77f3828da087134e	Albania		
2b31e10388b458ba77f3828da087134e	country	Albania	AL	Albania			41	20	2020-03-15	7	6				42	1	0	41	1.3660406839440455	0.03252477818914394	0	1.3335159057549018		2.380952380952381	0	97.61904761904762	4			4	10.526315789473685			10.81081081081081	28748	3074579	7.1	34.3	2b31e10388b458ba77f3828da087134e	Albania		
2b31e10388b458ba77f3828da087134e	country	Albania	AL	Albania			41	20	2020-03-16	8	7				51	1	0	50	1.6587636876463412	0.03252477818914394	0	1.626238909457197		1.9607843137254901	0	98.0392156862745	9			9	21.428571428571427			21.951219512195124	28748	3074579	7.1	34.3	2b31e10388b458ba77f3828da087134e	Albania		
