dataset	data_key	location_key	location_type	location_label	country_code	country	province	administrative	location_lat	location_long	region	subregion	date	day_index_0	day_index_1	day_index_10	day_index_100	day_index_1k	day_index_10k	day_index_peak	day_index_peak_confirmed	day_index_peak_deaths	absolute_confirmed	absolute_deaths	absolute_recovered	absolute_infected	absolute_pop100k_confirmed	absolute_pop100k_deaths	absolute_pop100k_recovered	absolute_pop100k_infected	relative_confirmed	relative_deaths	relative_recovered	relative_infected	delta_confirmed	delta_deaths	delta_recovered	delta_infected	delta_pct_confirmed	delta_pct_deaths	delta_pct_recovered	delta_pct_infected	delta_pop100k_confirmed	delta_pop100k_deaths	delta_pop100k_recovered	delta_pop100k_infected	peak_pct_confirmed	peak_pct_deaths	peak_pct_recovered	peak_pct_infected	factbook_area	factbook_population	factbook_death_rate	factbook_median_age
ecdc/worldwide	d4cd37f40b49	5a7fe5956e09	total-country	Rwanda	RW	Rwanda			-2	30	Africa	Eastern Africa	2020-03-15	76	1					-17	-17		1			1	0.008			0.008				100	1			1					0.008			0.008	10.87			10.87	26338	12712431	6.1	19.7
ecdc/worldwide	9e0aebd1395c	5a7fe5956e09	total-country	Rwanda	RW	Rwanda			-2	30	Africa	Eastern Africa	2020-03-16	77	2					-16	-16		5			5	0.039			0.039				100	4			4	400			400	0.031			0.031	43.478			43.478	26338	12712431	6.1	19.7
ecdc/worldwide	7a122c5c459e	5a7fe5956e09	total-country	Rwanda	RW	Rwanda			-2	30	Africa	Eastern Africa	2020-03-18	79	4					-14	-14		7			7	0.055			0.055				100	2			2	40			40	0.016			0.016	21.739			21.739	26338	12712431	6.1	19.7
ecdc/worldwide	a0d79a8fe6d7	5a7fe5956e09	total-country	Rwanda	RW	Rwanda			-2	30	Africa	Eastern Africa	2020-03-19	80	5	1				-13	-13		11			11	0.087			0.087				100	4			4	57.143			57.143	0.031			0.031	43.478			43.478	26338	12712431	6.1	19.7
ecdc/worldwide	8b6294c83ac6	5a7fe5956e09	total-country	Rwanda	RW	Rwanda			-2	30	Africa	Eastern Africa	2020-03-21	82	7	3				-11	-11		17			17	0.134			0.134				100	6			6	54.545			54.545	0.047			0.047	65.217			65.217	26338	12712431	6.1	19.7
ecdc/worldwide	58ee053819a1	5a7fe5956e09	total-country	Rwanda	RW	Rwanda			-2	30	Africa	Eastern Africa	2020-03-23	84	9	5				-9	-9		19			19	0.149			0.149				100	2			2	11.765			11.765	0.016			0.016	21.739			21.739	26338	12712431	6.1	19.7
ecdc/worldwide	c5cded4ac970	5a7fe5956e09	total-country	Rwanda	RW	Rwanda			-2	30	Africa	Eastern Africa	2020-03-24	85	10	6				-8	-8		36			36	0.283			0.283				100	17			17	89.474			89.474	0.134			0.134	184.783			184.783	26338	12712431	6.1	19.7
ecdc/worldwide	335d91d86d04	5a7fe5956e09	total-country	Rwanda	RW	Rwanda			-2	30	Africa	Eastern Africa	2020-03-25	86	11	7				-7	-7		40			40	0.315			0.315				100	4			4	11.111			11.111	0.031			0.031	43.478			43.478	26338	12712431	6.1	19.7
ecdc/worldwide	7e1854b7dfec	5a7fe5956e09	total-country	Rwanda	RW	Rwanda			-2	30	Africa	Eastern Africa	2020-03-26	87	12	8				-6	-6		41			41	0.323			0.323				100	1			1	2.5			2.5	0.008			0.008	10.87			10.87	26338	12712431	6.1	19.7
ecdc/worldwide	92fae8524e99	5a7fe5956e09	total-country	Rwanda	RW	Rwanda			-2	30	Africa	Eastern Africa	2020-03-27	88	13	9				-5	-5		50			50	0.393			0.393				100	9			9	21.951			21.951	0.071			0.071	97.826			97.826	26338	12712431	6.1	19.7
ecdc/worldwide	f45c4d4bc642	5a7fe5956e09	total-country	Rwanda	RW	Rwanda			-2	30	Africa	Eastern Africa	2020-03-28	89	14	10				-4	-4		54			54	0.425			0.425				100	4			4	8			8	0.031			0.031	43.478			43.478	26338	12712431	6.1	19.7
ecdc/worldwide	7e6cd6f741af	5a7fe5956e09	total-country	Rwanda	RW	Rwanda			-2	30	Africa	Eastern Africa	2020-03-29	90	15	11				-3	-3		60			60	0.472			0.472				100	6			6	11.111			11.111	0.047			0.047	65.217			65.217	26338	12712431	6.1	19.7
ecdc/worldwide	ecbeff1eaddd	5a7fe5956e09	total-country	Rwanda	RW	Rwanda			-2	30	Africa	Eastern Africa	2020-03-30	91	16	12				-2	-2		70			70	0.551			0.551				100	10			10	16.667			16.667	0.079			0.079	108.696			108.696	26338	12712431	6.1	19.7
ecdc/worldwide	388069de857d	5a7fe5956e09	total-country	Rwanda	RW	Rwanda			-2	30	Africa	Eastern Africa	2020-04-01	93	18	14				0	0		75			75	0.59			0.59				100	5			5	7.143			7.143	0.039			0.039	54.348			54.348	26338	12712431	6.1	19.7
ecdc/worldwide	2b87d64a787b	5a7fe5956e09	total-country	Rwanda	RW	Rwanda			-2	30	Africa	Eastern Africa	2020-04-02	94	19	15				1	1		82			82	0.645			0.645				100	7			7	9.333			9.333	0.055			0.055	76.087			76.087	26338	12712431	6.1	19.7
ecdc/worldwide	304e1ced5cda	5a7fe5956e09	total-country	Rwanda	RW	Rwanda			-2	30	Africa	Eastern Africa	2020-04-04	96	21	17				3	3		89			89	0.7			0.7				100	7			7	8.537			8.537	0.055			0.055	76.087			76.087	26338	12712431	6.1	19.7
ecdc/worldwide	ab9a8118f0dd	5a7fe5956e09	total-country	Rwanda	RW	Rwanda			-2	30	Africa	Eastern Africa	2020-04-05	97	22	18	1			4	4		102			102	0.802			0.802				100	13			13	14.607			14.607	0.102			0.102	141.304			141.304	26338	12712431	6.1	19.7
ecdc/worldwide	f032139bd6e2	5a7fe5956e09	total-country	Rwanda	RW	Rwanda			-2	30	Africa	Eastern Africa	2020-04-06	98	23	19	2			5	5		104			104	0.818			0.818				100	2			2	1.961			1.961	0.016			0.016	21.739			21.739	26338	12712431	6.1	19.7
ecdc/worldwide	9077572acfc9	5a7fe5956e09	total-country	Rwanda	RW	Rwanda			-2	30	Africa	Eastern Africa	2020-04-07	99	24	20	3			6	6		105			105	0.826			0.826				100	1			1	0.962			0.962	0.008			0.008	10.87			10.87	26338	12712431	6.1	19.7
ecdc/worldwide	07e4b47b482c	5a7fe5956e09	total-country	Rwanda	RW	Rwanda			-2	30	Africa	Eastern Africa	2020-04-09	101	26	22	5			8	8		110			110	0.865			0.865				100	5			5	4.762			4.762	0.039			0.039	54.348			54.348	26338	12712431	6.1	19.7
ecdc/worldwide	e87321fc0e25	5a7fe5956e09	total-country	Rwanda	RW	Rwanda			-2	30	Africa	Eastern Africa	2020-04-10	102	27	23	6			9	9		113			113	0.889			0.889				100	3			3	2.727			2.727	0.024			0.024	32.609			32.609	26338	12712431	6.1	19.7
ecdc/worldwide	28ac3e114dc9	5a7fe5956e09	total-country	Rwanda	RW	Rwanda			-2	30	Africa	Eastern Africa	2020-04-11	103	28	24	7			10	10		118			118	0.928			0.928				100	5			5	4.425			4.425	0.039			0.039	54.348			54.348	26338	12712431	6.1	19.7
ecdc/worldwide	78fe6527e3a2	5a7fe5956e09	total-country	Rwanda	RW	Rwanda			-2	30	Africa	Eastern Africa	2020-04-12	104	29	25	8			11	11		120			120	0.944			0.944				100	2			2	1.695			1.695	0.016			0.016	21.739			21.739	26338	12712431	6.1	19.7
