dataset	data_key	location_key	location_type	location_label	country_code	country	province	administrative	location_lat	location_long	region	subregion	date	day_index_0	day_index_1	day_index_10	day_index_100	day_index_1k	day_index_10k	day_index_peak	day_index_peak_confirmed	day_index_peak_deaths	absolute_confirmed	absolute_deaths	absolute_recovered	absolute_infected	absolute_pop100k_confirmed	absolute_pop100k_deaths	absolute_pop100k_recovered	absolute_pop100k_infected	relative_confirmed	relative_deaths	relative_recovered	relative_infected	delta_confirmed	delta_deaths	delta_recovered	delta_infected	delta_pct_confirmed	delta_pct_deaths	delta_pct_recovered	delta_pct_infected	delta_pop100k_confirmed	delta_pop100k_deaths	delta_pop100k_recovered	delta_pop100k_infected	peak_pct_confirmed	peak_pct_deaths	peak_pct_recovered	peak_pct_infected	factbook_area	factbook_population	factbook_death_rate	factbook_median_age
ecdc/worldwide	48f3814beb22	3a16c4874886	total-country	Monaco	MC	Monaco			43.73333333	7.4	Europe	Western Europe	2020-02-29	61	1					-30	-30		1			1	2.564			2.564				100	1			1					2.564			2.564	18.519			18.519	2	39000	10.8	55.4
ecdc/worldwide	ea847c09c378	3a16c4874886	total-country	Monaco	MC	Monaco			43.73333333	7.4	Europe	Western Europe	2020-03-15	76	16					-15	-15		3			3	7.692			7.692				100	2			2	200			200	5.128			5.128	37.037			37.037	2	39000	10.8	55.4
ecdc/worldwide	a7c074e897cf	3a16c4874886	total-country	Monaco	MC	Monaco			43.73333333	7.4	Europe	Western Europe	2020-03-16	77	17					-14	-14		7			7	17.949			17.949				100	4			4	133.333			133.333	10.256			10.256	74.074			74.074	2	39000	10.8	55.4
ecdc/worldwide	a8fb9519f2df	3a16c4874886	total-country	Monaco	MC	Monaco			43.73333333	7.4	Europe	Western Europe	2020-03-17	78	18					-13	-13		9			9	23.077			23.077				100	2			2	28.571			28.571	5.128			5.128	37.037			37.037	2	39000	10.8	55.4
ecdc/worldwide	b3d0f2d545ac	3a16c4874886	total-country	Monaco	MC	Monaco			43.73333333	7.4	Europe	Western Europe	2020-03-20	81	21	1				-10	-10		11			11	28.205			28.205				100	2			2	22.222			22.222	5.128			5.128	37.037			37.037	2	39000	10.8	55.4
ecdc/worldwide	900fcc4faa93	3a16c4874886	total-country	Monaco	MC	Monaco			43.73333333	7.4	Europe	Western Europe	2020-03-21	82	22	2				-9	-9		12			12	30.769			30.769				100	1			1	9.091			9.091	2.564			2.564	18.519			18.519	2	39000	10.8	55.4
ecdc/worldwide	aede73a9842f	3a16c4874886	total-country	Monaco	MC	Monaco			43.73333333	7.4	Europe	Western Europe	2020-03-22	83	23	3				-8	-8		18			18	46.154			46.154				100	6			6	50			50	15.385			15.385	111.111			111.111	2	39000	10.8	55.4
ecdc/worldwide	445c30fffa90	3a16c4874886	total-country	Monaco	MC	Monaco			43.73333333	7.4	Europe	Western Europe	2020-03-23	84	24	4				-7	-7		23			23	58.974			58.974				100	5			5	27.778			27.778	12.821			12.821	92.593			92.593	2	39000	10.8	55.4
ecdc/worldwide	39c25fe6f9b7	3a16c4874886	total-country	Monaco	MC	Monaco			43.73333333	7.4	Europe	Western Europe	2020-03-25	86	26	6				-5	-5		27			27	69.231			69.231				100	4			4	17.391			17.391	10.256			10.256	74.074			74.074	2	39000	10.8	55.4
ecdc/worldwide	d68ed4943a59	3a16c4874886	total-country	Monaco	MC	Monaco			43.73333333	7.4	Europe	Western Europe	2020-03-26	87	27	7				-4	-4		31			31	79.487			79.487				100	4			4	14.815			14.815	10.256			10.256	74.074			74.074	2	39000	10.8	55.4
