dataset	data_key	location_key	location_type	location_label	country_code	country	province	administrative	location_lat	location_long	region	subregion	date	day_index_0	day_index_1	day_index_10	day_index_100	day_index_1k	day_index_10k	day_index_peak	day_index_peak_confirmed	day_index_peak_deaths	absolute_confirmed	absolute_deaths	absolute_recovered	absolute_infected	absolute_pop100k_confirmed	absolute_pop100k_deaths	absolute_pop100k_recovered	absolute_pop100k_infected	relative_confirmed	relative_deaths	relative_recovered	relative_infected	delta_confirmed	delta_deaths	delta_recovered	delta_infected	delta_pct_confirmed	delta_pct_deaths	delta_pct_recovered	delta_pct_infected	delta_pop100k_confirmed	delta_pop100k_deaths	delta_pop100k_recovered	delta_pop100k_infected	peak_pct_confirmed	peak_pct_deaths	peak_pct_recovered	peak_pct_infected	factbook_area	factbook_population	factbook_death_rate	factbook_median_age
ecdc/worldwide	c61d35222597	3b992e648876	total-country	Cambodia	KH	Cambodia			13	105	Asia	South-Eastern Asia	2020-01-28	29	1					-54	-54		1			1	0.006			0.006				100	1			1					0.006			0.006	10.204			10.204	181035	16926984	7.3	26.4
ecdc/worldwide	014afc98c992	3b992e648876	total-country	Cambodia	KH	Cambodia			13	105	Asia	South-Eastern Asia	2020-03-08	69	41					-14	-14		2			2	0.012			0.012				100	1			1	100			100	0.006			0.006	10.204			10.204	181035	16926984	7.3	26.4
ecdc/worldwide	533af91a7e9c	3b992e648876	total-country	Cambodia	KH	Cambodia			13	105	Asia	South-Eastern Asia	2020-03-12	73	45					-10	-10		3			3	0.018			0.018				100	1			1	50			50	0.006			0.006	10.204			10.204	181035	16926984	7.3	26.4
ecdc/worldwide	cd5fad1e35a5	3b992e648876	total-country	Cambodia	KH	Cambodia			13	105	Asia	South-Eastern Asia	2020-03-13	74	46					-9	-9		5			5	0.03			0.03				100	2			2	66.667			66.667	0.012			0.012	20.408			20.408	181035	16926984	7.3	26.4
ecdc/worldwide	19f3f6978151	3b992e648876	total-country	Cambodia	KH	Cambodia			13	105	Asia	South-Eastern Asia	2020-03-15	76	48					-7	-7		7			7	0.041			0.041				100	2			2	40			40	0.012			0.012	20.408			20.408	181035	16926984	7.3	26.4
ecdc/worldwide	b7efbbabe627	3b992e648876	total-country	Cambodia	KH	Cambodia			13	105	Asia	South-Eastern Asia	2020-03-16	77	49	1				-6	-6		12			12	0.071			0.071				100	5			5	71.429			71.429	0.03			0.03	51.02			51.02	181035	16926984	7.3	26.4
ecdc/worldwide	90316136eb80	3b992e648876	total-country	Cambodia	KH	Cambodia			13	105	Asia	South-Eastern Asia	2020-03-17	78	50	2				-5	-5		24			24	0.142			0.142				100	12			12	100			100	0.071			0.071	122.449			122.449	181035	16926984	7.3	26.4
ecdc/worldwide	7d22266a6745	3b992e648876	total-country	Cambodia	KH	Cambodia			13	105	Asia	South-Eastern Asia	2020-03-21	82	54	6				-1	-1		47			47	0.278			0.278				100	23			23	95.833			95.833	0.136			0.136	234.694			234.694	181035	16926984	7.3	26.4
ecdc/worldwide	8a4acb1965ca	3b992e648876	total-country	Cambodia	KH	Cambodia			13	105	Asia	South-Eastern Asia	2020-03-22	83	55	7				0	0		51			51	0.301			0.301				100	4			4	8.511			8.511	0.024			0.024	40.816			40.816	181035	16926984	7.3	26.4
ecdc/worldwide	f089de30121c	3b992e648876	total-country	Cambodia	KH	Cambodia			13	105	Asia	South-Eastern Asia	2020-03-23	84	56	8				1	1		86			86	0.508			0.508				100	35			35	68.627			68.627	0.207			0.207	357.143			357.143	181035	16926984	7.3	26.4
ecdc/worldwide	5bbdc731baea	3b992e648876	total-country	Cambodia	KH	Cambodia			13	105	Asia	South-Eastern Asia	2020-03-24	85	57	9				2	2		87			87	0.514			0.514				100	1			1	1.163			1.163	0.006			0.006	10.204			10.204	181035	16926984	7.3	26.4
ecdc/worldwide	4b4cda6a2c3a	3b992e648876	total-country	Cambodia	KH	Cambodia			13	105	Asia	South-Eastern Asia	2020-03-25	86	58	10				3	3		91			91	0.538			0.538				100	4			4	4.598			4.598	0.024			0.024	40.816			40.816	181035	16926984	7.3	26.4
ecdc/worldwide	b02b800db6bc	3b992e648876	total-country	Cambodia	KH	Cambodia			13	105	Asia	South-Eastern Asia	2020-03-26	87	59	11				4	4		96			96	0.567			0.567				100	5			5	5.495			5.495	0.03			0.03	51.02			51.02	181035	16926984	7.3	26.4
ecdc/worldwide	5df6acaeb8ce	3b992e648876	total-country	Cambodia	KH	Cambodia			13	105	Asia	South-Eastern Asia	2020-03-27	88	60	12				5	5		98			98	0.579			0.579				100	2			2	2.083			2.083	0.012			0.012	20.408			20.408	181035	16926984	7.3	26.4
