dataset	data_key	location_key	location_type	location_label	country_code	country	province	administrative	location_lat	location_long	region	subregion	date	day_index_0	day_index_1	day_index_10	day_index_100	day_index_1k	day_index_10k	day_index_peak	day_index_peak_confirmed	day_index_peak_deaths	absolute_confirmed	absolute_deaths	absolute_recovered	absolute_infected	absolute_pop100k_confirmed	absolute_pop100k_deaths	absolute_pop100k_recovered	absolute_pop100k_infected	relative_confirmed	relative_deaths	relative_recovered	relative_infected	delta_confirmed	delta_deaths	delta_recovered	delta_infected	delta_pct_confirmed	delta_pct_deaths	delta_pct_recovered	delta_pct_infected	delta_pop100k_confirmed	delta_pop100k_deaths	delta_pop100k_recovered	delta_pop100k_infected	peak_pct_confirmed	peak_pct_deaths	peak_pct_recovered	peak_pct_infected	factbook_area	factbook_population	factbook_death_rate	factbook_median_age
ecdc/worldwide	fa8ebdf81be1	590c7a5b1398	total-country	Zimbabwe	ZW	Zimbabwe			-20	30	Africa	Eastern Africa	2020-03-21	82	1					-12	-13	-11	1			1	0.007			0.007				100	1			1					0.007			0.007	71.429			71.429	390757	14546314	9.3	20.5
ecdc/worldwide	5384138db484	590c7a5b1398	total-country	Zimbabwe	ZW	Zimbabwe			-20	30	Africa	Eastern Africa	2020-03-22	83	2					-11	-12	-10	2			2	0.014			0.014				100	1			1	100			100	0.007			0.007	71.429			71.429	390757	14546314	9.3	20.5
ecdc/worldwide	d23d4c84a57f	590c7a5b1398	total-country	Zimbabwe	ZW	Zimbabwe			-20	30	Africa	Eastern Africa	2020-03-24	85	4					-9	-10	-8	2	1		1	0.014	0.007		0.007		50		50		1		-1				-50		0.007		-0.007		100		-71.429	390757	14546314	9.3	20.5
ecdc/worldwide	3c4bb7e3cbd7	590c7a5b1398	total-country	Zimbabwe	ZW	Zimbabwe			-20	30	Africa	Eastern Africa	2020-03-26	87	6					-7	-8	-6	3	1		2	0.021	0.007		0.014		33.333		66.667	1			1	50			100	0.007			0.007	71.429			71.429	390757	14546314	9.3	20.5
ecdc/worldwide	221a02c3bc3e	590c7a5b1398	total-country	Zimbabwe	ZW	Zimbabwe			-20	30	Africa	Eastern Africa	2020-03-28	89	8					-5	-6	-4	5	1		4	0.034	0.007		0.027		20		80	2			2	66.667			100	0.014			0.014	142.857			142.857	390757	14546314	9.3	20.5
ecdc/worldwide	1d7c71dc598d	590c7a5b1398	total-country	Zimbabwe	ZW	Zimbabwe			-20	30	Africa	Eastern Africa	2020-03-29	90	9					-4	-5	-3	7	1		6	0.048	0.007		0.041		14.286		85.714	2			2	40			50	0.014			0.014	142.857			142.857	390757	14546314	9.3	20.5
ecdc/worldwide	2f921d1ed73d	590c7a5b1398	total-country	Zimbabwe	ZW	Zimbabwe			-20	30	Africa	Eastern Africa	2020-04-01	93	12					-1	-2	0	8	1		7	0.055	0.007		0.048		12.5		87.5	1			1	14.286			16.667	0.007			0.007	71.429			71.429	390757	14546314	9.3	20.5
ecdc/worldwide	8ba733812117	590c7a5b1398	total-country	Zimbabwe	ZW	Zimbabwe			-20	30	Africa	Eastern Africa	2020-04-04	96	15					2	1	3	9	1		8	0.062	0.007		0.055		11.111		88.889	1			1	12.5			14.286	0.007			0.007	71.429			71.429	390757	14546314	9.3	20.5
ecdc/worldwide	4b422112d92d	590c7a5b1398	total-country	Zimbabwe	ZW	Zimbabwe			-20	30	Africa	Eastern Africa	2020-04-08	100	19	1				6	5	7	10	1		9	0.069	0.007		0.062		10		90	1			1	11.111			12.5	0.007			0.007	71.429			71.429	390757	14546314	9.3	20.5
ecdc/worldwide	08a7b9796f82	590c7a5b1398	total-country	Zimbabwe	ZW	Zimbabwe			-20	30	Africa	Eastern Africa	2020-04-09	101	20	2				7	6	8	11	2		9	0.076	0.014		0.062		18.182		81.818	1	1			10	100			0.007	0.007			71.429	100			390757	14546314	9.3	20.5
ecdc/worldwide	3f5ce08c5c37	590c7a5b1398	total-country	Zimbabwe	ZW	Zimbabwe			-20	30	Africa	Eastern Africa	2020-04-10	102	21	3				8	7	9	11	3		8	0.076	0.021		0.055		27.273		72.727		1		-1		50		-11.111		0.007		-0.007		100		-71.429	390757	14546314	9.3	20.5
ecdc/worldwide	3f29fe7593f5	590c7a5b1398	total-country	Zimbabwe	ZW	Zimbabwe			-20	30	Africa	Eastern Africa	2020-04-12	104	23	5				10	9	11	14	3		11	0.096	0.021		0.076		21.429		78.571	3			3	27.273			37.5	0.021			0.021	214.286			214.286	390757	14546314	9.3	20.5
